SITE,USAF,YEAR,BBCH11,n_11,LAT,LON
1031701977,103170,1977,125,1,52.25,8.05
1031701978,103170,1978,125,2,52.25,8.05
1031701979,103170,1979,126.6666666667,3,52.25,8.05
1031701981,103170,1981,105,1,52.25,8.05
1031701982,103170,1982,108.5,2,52.25,8.05
1031701983,103170,1983,117,1,52.25,8.05
1031701987,103170,1987,116,1,52.25,8.05
1031701989,103170,1989,123.5,2,52.25,8.05
1031701990,103170,1990,112,2,52.25,8.05
1031701992,103170,1992,126,1,52.25,8.05
1032001974,103200,1974,118,1,51.93,8.32
1032001975,103200,1975,131,1,51.93,8.32
1032001976,103200,1976,123,1,51.93,8.32
1032001977,103200,1977,123.5,2,51.93,8.32
1032001980,103200,1980,126,1,51.93,8.32
1032001981,103200,1981,106,3,51.93,8.32
1032001982,103200,1982,126.5,2,51.93,8.32
1032001983,103200,1983,125,1,51.93,8.32
1032001985,103200,1985,124,1,51.93,8.32
1032001986,103200,1986,136,1,51.93,8.32
1032001988,103200,1988,124,1,51.93,8.32
1032001989,103200,1989,118,1,51.93,8.32
1032001992,103200,1992,120,1,51.93,8.32
1032001999,103200,1999,102,1,51.93,8.32
1032002000,103200,2000,111.5,2,51.93,8.32
1032002001,103200,2001,123,1,51.93,8.32
1032002002,103200,2002,104.6666666667,3,51.93,8.32
1032002007,103200,2007,104,2,51.93,8.32
1032002009,103200,2009,112.5,2,51.93,8.32
1032101994,103210,1994,121.5,2,52.58,8.35
1032101996,103210,1996,144,1,52.58,8.35
1032101999,103210,1999,109,2,52.58,8.35
1032102002,103210,2002,119,2,52.58,8.35
1032102003,103210,2003,114.5,2,52.58,8.35
1032102007,103210,2007,106,1,52.58,8.35
1032102009,103210,2009,105,1,52.58,8.35
1032102010,103210,2010,115,1,52.58,8.35
1032501974,103250,1974,129,1,52.10,8.75
1032501976,103250,1976,122,1,52.10,8.75
1032501977,103250,1977,119,1,52.10,8.75
1032501982,103250,1982,126.3333333333,3,52.10,8.75
1032501986,103250,1986,129,1,52.10,8.75
1032501988,103250,1988,122,1,52.10,8.75
1032501990,103250,1990,114,1,52.10,8.75
1032501992,103250,1992,124,1,52.10,8.75
1033401974,103340,1974,116,1,52.47,9.43
1033401985,103340,1985,111,1,52.47,9.43
1033401986,103340,1986,128,1,52.47,9.43
1033401988,103340,1988,117,2,52.47,9.43
1033401990,103340,1990,106,1,52.47,9.43
1033401991,103340,1991,104,1,52.47,9.43
1033401992,103340,1992,123.5,2,52.47,9.43
1033401993,103340,1993,113,1,52.47,9.43
1033401994,103340,1994,111,1,52.47,9.43
1033401995,103340,1995,122.6666666667,3,52.47,9.43
1033401996,103340,1996,116,1,52.47,9.43
1033401997,103340,1997,126,1,52.47,9.43
1033401998,103340,1998,118,3,52.47,9.43
1033401999,103340,1999,118,1,52.47,9.43
1033402000,103340,2000,120,1,52.47,9.43
1033402001,103340,2001,123,1,52.47,9.43
1033402002,103340,2002,124.6666666667,3,52.47,9.43
1033402003,103340,2003,115.5,2,52.47,9.43
1033402004,103340,2004,109,1,52.47,9.43
1033402006,103340,2006,126,1,52.47,9.43
1033402009,103340,2009,102,1,52.47,9.43
1033402010,103340,2010,124,1,52.47,9.43
1033501978,103350,1978,129,1,52.28,9.08
1033501979,103350,1979,130,1,52.28,9.08
1033501980,103350,1980,130,1,52.28,9.08
1033501981,103350,1981,104,1,52.28,9.08
1033501982,103350,1982,127.5,2,52.28,9.08
1033501986,103350,1986,127.3333333333,3,52.28,9.08
1033501987,103350,1987,118,1,52.28,9.08
1033501990,103350,1990,113,1,52.28,9.08
1033501991,103350,1991,108,1,52.28,9.08
1033501992,103350,1992,126,1,52.28,9.08
1033501993,103350,1993,117,1,52.28,9.08
1033501994,103350,1994,119,1,52.28,9.08
1033501995,103350,1995,118.6666666667,3,52.28,9.08
1033501998,103350,1998,100,1,52.28,9.08
1033501999,103350,1999,115,1,52.28,9.08
1033502001,103350,2001,127,1,52.28,9.08
1033502006,103350,2006,121,1,52.28,9.08
1033801974,103380,1974,115,1,52.47,9.70
1033801976,103380,1976,126,1,52.47,9.70
1033801978,103380,1978,123,1,52.47,9.70
1033801982,103380,1982,119,1,52.47,9.70
1033801983,103380,1983,112,1,52.47,9.70
1033801984,103380,1984,128,1,52.47,9.70
1033801987,103380,1987,128,1,52.47,9.70
1033801989,103380,1989,111,2,52.47,9.70
1033801992,103380,1992,110,1,52.47,9.70
1034301979,103430,1979,137.5,2,52.60,10.02
1034301982,103430,1982,125,2,52.60,10.02
1034301983,103430,1983,119,2,52.60,10.02
1034301984,103430,1984,127.3333333333,3,52.60,10.02
1034301986,103430,1986,129,1,52.60,10.02
1034301988,103430,1988,130,1,52.60,10.02
1034301989,103430,1989,103.5,2,52.60,10.02
1034301990,103430,1990,113,1,52.60,10.02
1034301991,103430,1991,144,1,52.60,10.02
1034301992,103430,1992,124.3333333333,3,52.60,10.02
1034301993,103430,1993,115,2,52.60,10.02
1034301994,103430,1994,122,2,52.60,10.02
1034301995,103430,1995,116,1,52.60,10.02
1034301996,103430,1996,139,1,52.60,10.02
1034301997,103430,1997,121,2,52.60,10.02
1034301998,103430,1998,116,2,52.60,10.02
1034302000,103430,2000,118,1,52.60,10.02
1034302006,103430,2006,123,3,52.60,10.02
1034801974,103480,1974,104,1,52.30,10.45
1034801976,103480,1976,127,1,52.30,10.45
1034801978,103480,1978,142,2,52.30,10.45
1034801981,103480,1981,131,1,52.30,10.45
1034801982,103480,1982,110,1,52.30,10.45
1034801984,103480,1984,130,1,52.30,10.45
1034801985,103480,1985,129,1,52.30,10.45
1034801987,103480,1987,123.5,2,52.30,10.45
1034801989,103480,1989,113.3333333333,3,52.30,10.45
1034801990,103480,1990,86,1,52.30,10.45
1034801991,103480,1991,113,2,52.30,10.45
1034801992,103480,1992,129,2,52.30,10.45
1035601992,103560,1992,124.6666666667,3,52.17,11.18
1035901992,103590,1992,120,1,52.52,11.40
1036801992,103680,1992,123.5,2,52.12,12.47
1036801993,103680,1993,122,1,52.12,12.47
1036801996,103680,1996,124.5,2,52.12,12.47
1036801997,103680,1997,130,1,52.12,12.47
1036801999,103680,1999,120,3,52.12,12.47
1036802000,103680,2000,118,1,52.12,12.47
1036802004,103680,2004,129,1,52.12,12.47
1036802005,103680,2005,127,1,52.12,12.47
1036802006,103680,2006,127,2,52.12,12.47
1037901992,103790,1992,132,1,52.38,13.07
1038101975,103810,1975,123.5,2,52.47,13.30
1038101977,103810,1977,136,1,52.47,13.30
1038101979,103810,1979,135,1,52.47,13.30
1038101980,103810,1980,136,1,52.47,13.30
1038101981,103810,1981,131.5,2,52.47,13.30
1038101983,103810,1983,126,1,52.47,13.30
1038101984,103810,1984,126,1,52.47,13.30
1038101985,103810,1985,133,1,52.47,13.30
1038101986,103810,1986,130,1,52.47,13.30
1038101988,103810,1988,128,1,52.47,13.30
1038101989,103810,1989,125,1,52.47,13.30
1038101990,103810,1990,123,1,52.47,13.30
1038101991,103810,1991,148,1,52.47,13.30
1038101992,103810,1992,129,1,52.47,13.30
1038201975,103820,1975,131,1,52.57,13.32
1038201979,103820,1979,133,1,52.57,13.32
1038201981,103820,1981,136,1,52.57,13.32
1038201982,103820,1982,123,1,52.57,13.32
1038201983,103820,1983,119,1,52.57,13.32
1038201987,103820,1987,115,1,52.57,13.32
1038201988,103820,1988,125,1,52.57,13.32
1038201989,103820,1989,115,1,52.57,13.32
1038201992,103820,1992,119,1,52.57,13.32
1038401971,103840,1971,123.5,2,52.47,13.40
1038401975,103840,1975,130.5,2,52.47,13.40
1038401991,103840,1991,140,1,52.47,13.40
1038401992,103840,1992,118,1,52.47,13.40
1038501992,103850,1992,117.5,2,52.38,13.52
1039301992,103930,1992,123,1,52.22,14.12
1040001974,104000,1974,102.6666666667,3,51.28,6.78
1040001975,104000,1975,107.5,2,51.28,6.78
1040001976,104000,1976,141,1,51.28,6.78
1040001977,104000,1977,112.5,2,51.28,6.78
1040001978,104000,1978,126,1,51.28,6.78
1040001982,104000,1982,111.5,2,51.28,6.78
1040001983,104000,1983,119,1,51.28,6.78
1040001986,104000,1986,126,2,51.28,6.78
1040001988,104000,1988,118,1,51.28,6.78
1040001990,104000,1990,107.5,2,51.28,6.78
1040001992,104000,1992,121,1,51.28,6.78
1040101993,104010,1993,114,1,51.20,6.13
1040101994,104010,1994,116,1,51.20,6.13
1040101995,104010,1995,113.5,2,51.20,6.13
1040101997,104010,1997,91,1,51.20,6.13
1040101998,104010,1998,99,1,51.20,6.13
1040102000,104010,2000,114,1,51.20,6.13
1040201976,104020,1976,117,1,51.12,6.22
1040201982,104020,1982,125,1,51.12,6.22
1040201983,104020,1983,116,1,51.12,6.22
1040201984,104020,1984,126,1,51.12,6.22
1040201985,104020,1985,123,1,51.12,6.22
1040201986,104020,1986,128.5,2,51.12,6.22
1040201987,104020,1987,113,1,51.12,6.22
1040201988,104020,1988,117,2,51.12,6.22
1040201989,104020,1989,103.6666666667,3,51.12,6.22
1040201991,104020,1991,116,1,51.12,6.22
1040401995,104040,1995,118,1,51.73,6.27
1040401996,104040,1996,124,1,51.73,6.27
1040402000,104040,2000,120,1,51.73,6.27
1040402001,104040,2001,111,1,51.73,6.27
1040402003,104040,2003,110,1,51.73,6.27
1040402005,104040,2005,123,1,51.73,6.27
1040402009,104040,2009,110,1,51.73,6.27
1040402010,104040,2010,109,2,51.73,6.27
1040501978,104050,1978,111,1,51.60,6.15
1040501979,104050,1979,125,1,51.60,6.15
1040501997,104050,1997,97,1,51.60,6.15
1040501998,104050,1998,113,1,51.60,6.15
1040601977,104060,1977,122,1,51.83,6.53
1040601978,104060,1978,126.6666666667,3,51.83,6.53
1040601979,104060,1979,126,2,51.83,6.53
1040601980,104060,1980,128.5,2,51.83,6.53
1040601981,104060,1981,128,1,51.83,6.53
1040601984,104060,1984,125.5,2,51.83,6.53
1040601985,104060,1985,127,1,51.83,6.53
1040601986,104060,1986,130.5,2,51.83,6.53
1040601988,104060,1988,119.5,2,51.83,6.53
1041001974,104100,1974,126,1,51.40,6.97
1041001975,104100,1975,139,1,51.40,6.97
1041001976,104100,1976,132,2,51.40,6.97
1041001977,104100,1977,141,1,51.40,6.97
1041001978,104100,1978,134,1,51.40,6.97
1041001980,104100,1980,131.3333333333,3,51.40,6.97
1041001981,104100,1981,120.5,2,51.40,6.97
1041001982,104100,1982,127.6666666667,3,51.40,6.97
1041001984,104100,1984,130,2,51.40,6.97
1041001985,104100,1985,136,1,51.40,6.97
1041001986,104100,1986,124,1,51.40,6.97
1041001987,104100,1987,117,2,51.40,6.97
1041001990,104100,1990,128,1,51.40,6.97
1041001991,104100,1991,118,1,51.40,6.97
1041601992,104160,1992,120.5,4,51.52,7.62
1041601993,104160,1993,121,1,51.52,7.62
1041601994,104160,1994,117,1,51.52,7.62
1041601995,104160,1995,106.5,2,51.52,7.62
1041601996,104160,1996,124.5,2,51.52,7.62
1041601998,104160,1998,103,1,51.52,7.62
1041602000,104160,2000,118,1,51.52,7.62
1041602003,104160,2003,114,1,51.52,7.62
1041602004,104160,2004,118,1,51.52,7.62
1041602005,104160,2005,104,1,51.52,7.62
1041602009,104160,2009,107,1,51.52,7.62
1041602010,104160,2010,121.5,2,51.52,7.62
1041801995,104180,1995,127,1,51.25,7.65
1041801997,104180,1997,125,1,51.25,7.65
1041801998,104180,1998,121,1,51.25,7.65
1041801999,104180,1999,121,1,51.25,7.65
1041802002,104180,2002,123,1,51.25,7.65
1041802003,104180,2003,114,1,51.25,7.65
1041802006,104180,2006,120,1,51.25,7.65
1041802007,104180,2007,108,1,51.25,7.65
1042402004,104240,2004,112,2,51.58,7.88
1042402006,104240,2006,122,1,51.58,7.88
1042402007,104240,2007,106.5,2,51.58,7.88
1042402008,104240,2008,117,1,51.58,7.88
1042402009,104240,2009,105,1,51.58,7.88
1042402010,104240,2010,117,1,51.58,7.88
1042601991,104260,1991,122,1,51.62,8.62
1042601993,104260,1993,121.5,2,51.62,8.62
1042601994,104260,1994,119,3,51.62,8.62
1042601995,104260,1995,125,1,51.62,8.62
1042601998,104260,1998,125,1,51.62,8.62
1042601999,104260,1999,124,1,51.62,8.62
1042602000,104260,2000,113,2,51.62,8.62
1042602001,104260,2001,138,1,51.62,8.62
1042602002,104260,2002,130,1,51.62,8.62
1042602003,104260,2003,116,1,51.62,8.62
1042602004,104260,2004,115.5,2,51.62,8.62
1042602008,104260,2008,115.5,2,51.62,8.62
1042602010,104260,2010,112.5,2,51.62,8.62
1042701971,104270,1971,126,1,51.18,8.48
1042701974,104270,1974,135,1,51.18,8.48
1042701975,104270,1975,131,1,51.18,8.48
1042701976,104270,1976,141.3333333333,3,51.18,8.48
1042701977,104270,1977,151,3,51.18,8.48
1042701979,104270,1979,160,1,51.18,8.48
1042701981,104270,1981,134,1,51.18,8.48
1042701982,104270,1982,134,1,51.18,8.48
1042701983,104270,1983,137.6666666667,3,51.18,8.48
1042701984,104270,1984,145,2,51.18,8.48
1042701985,104270,1985,142,1,51.18,8.48
1042701988,104270,1988,135.2,5,51.18,8.48
1042701991,104270,1991,150.5,2,51.18,8.48
1042701992,104270,1992,138,1,51.18,8.48
1043001975,104300,1975,127.6666666667,3,51.78,8.83
1043001977,104300,1977,131,2,51.78,8.83
1043001978,104300,1978,136,1,51.78,8.83
1043001979,104300,1979,135,1,51.78,8.83
1043001980,104300,1980,124,1,51.78,8.83
1043001983,104300,1983,124,1,51.78,8.83
1043001986,104300,1986,124,1,51.78,8.83
1043001990,104300,1990,130,1,51.78,8.83
1043201989,104320,1989,120.5,2,51.85,9.32
1043201992,104320,1992,127,1,51.85,9.32
1043302002,104330,2002,119,1,51.87,9.27
1043302003,104330,2003,116,1,51.87,9.27
1043302006,104330,2006,121,1,51.87,9.27
1043302008,104330,2008,122.5,2,51.87,9.27
1043302009,104330,2009,110,1,51.87,9.27
1043302010,104330,2010,127,2,51.87,9.27
1043501989,104350,1989,122.5,2,51.50,9.18
1043602000,104360,2000,115,1,51.40,9.38
1043602003,104360,2003,122,1,51.40,9.38
1043602004,104360,2004,118.5,2,51.40,9.38
1043602005,104360,2005,119,2,51.40,9.38
1043602007,104360,2007,109,2,51.40,9.38
1043602009,104360,2009,111.5,2,51.40,9.38
1043741998,104374,1998,91,1,51.22,6.50
1043742001,104374,2001,107,1,51.22,6.50
1043742002,104374,2002,105,2,51.22,6.50
1043742005,104374,2005,101,1,51.22,6.50
1043742006,104374,2006,109,2,51.22,6.50
1043742007,104374,2007,99,2,51.22,6.50
1043742008,104374,2008,113,2,51.22,6.50
1043742009,104374,2009,99,1,51.22,6.50
1043742010,104374,2010,102,1,51.22,6.50
1043801976,104380,1976,115,1,51.30,9.45
1043801977,104380,1977,136,3,51.30,9.45
1043801979,104380,1979,137.5,2,51.30,9.45
1043801980,104380,1980,138,1,51.30,9.45
1043801981,104380,1981,138,2,51.30,9.45
1043801982,104380,1982,138,1,51.30,9.45
1043801985,104380,1985,134,2,51.30,9.45
1043801988,104380,1988,110,1,51.30,9.45
1043801989,104380,1989,123,1,51.30,9.45
1043801990,104380,1990,126,1,51.30,9.45
1043901985,104390,1985,133,2,51.12,9.28
1043901986,104390,1986,124,1,51.12,9.28
1043901988,104390,1988,126,1,51.12,9.28
1043901989,104390,1989,119,2,51.12,9.28
1043901994,104390,1994,120,1,51.12,9.28
1043901996,104390,1996,122.5,2,51.12,9.28
1043901999,104390,1999,114,1,51.12,9.28
1043902000,104390,2000,119,1,51.12,9.28
1043902001,104390,2001,123,1,51.12,9.28
1043902002,104390,2002,122,2,51.12,9.28
1043902003,104390,2003,120,1,51.12,9.28
1043902005,104390,2005,113,2,51.12,9.28
1043902006,104390,2006,123,1,51.12,9.28
1043902007,104390,2007,118,1,51.12,9.28
1043902008,104390,2008,125,1,51.12,9.28
1043902009,104390,2009,110,1,51.12,9.28
1043902010,104390,2010,123,1,51.12,9.28
1044401976,104440,1976,130,1,51.55,9.95
1044401978,104440,1978,129.5,2,51.55,9.95
1044401979,104440,1979,132.4,5,51.55,9.95
1044401980,104440,1980,126,2,51.55,9.95
1044401982,104440,1982,133,1,51.55,9.95
1044401983,104440,1983,122,1,51.55,9.95
1044401984,104440,1984,132,2,51.55,9.95
1044401986,104440,1986,124,1,51.55,9.95
1044401987,104440,1987,123.3333333333,3,51.55,9.95
1044401988,104440,1988,122,2,51.55,9.95
1044401989,104440,1989,131,2,51.55,9.95
1044401990,104440,1990,119,1,51.55,9.95
1044401991,104440,1991,135,1,51.55,9.95
1044901974,104490,1974,126,2,51.40,10.32
1045201975,104520,1975,135,1,51.73,10.60
1045201976,104520,1976,130,1,51.73,10.60
1045201977,104520,1977,135,1,51.73,10.60
1045201978,104520,1978,127,1,51.73,10.60
1045201979,104520,1979,138,1,51.73,10.60
1045201980,104520,1980,133,1,51.73,10.60
1045201981,104520,1981,131,2,51.73,10.60
1045201982,104520,1982,132.3333333333,3,51.73,10.60
1045201983,104520,1983,133,1,51.73,10.60
1045201986,104520,1986,130,1,51.73,10.60
1045201987,104520,1987,127,1,51.73,10.60
1045201988,104520,1988,129,1,51.73,10.60
1045201989,104520,1989,116,1,51.73,10.60
1045201990,104520,1990,123,1,51.73,10.60
1045301992,104530,1992,121.5,2,51.80,10.62
1045801992,104580,1992,127,2,51.65,11.13
1047102000,104710,2000,100,1,51.32,12.45
1047102003,104710,2003,105,1,51.32,12.45
1047102005,104710,2005,107,1,51.32,12.45
1047102006,104710,2006,118.5,2,51.32,12.45
1047102007,104710,2007,104.5,2,51.32,12.45
1047102008,104710,2008,106,1,51.32,12.45
1047102009,104710,2009,104,1,51.32,12.45
1047102010,104710,2010,108.5,2,51.32,12.45
1047401974,104740,1974,131,1,51.88,12.65
1047401992,104740,1992,131,1,51.88,12.65
1047601999,104760,1999,122,1,51.77,13.17
1047602001,104760,2001,122,1,51.77,13.17
1047602002,104760,2002,124,2,51.77,13.17
1047602004,104760,2004,115,2,51.77,13.17
1047602005,104760,2005,112.5,2,51.77,13.17
1047602008,104760,2008,120,1,51.77,13.17
1047602009,104760,2009,104,1,51.77,13.17
1047602010,104760,2010,117,1,51.77,13.17
1048001992,104800,1992,124,2,51.30,13.10
1048801971,104880,1971,125,1,51.13,13.78
1049001974,104900,1974,124,1,51.65,13.58
1049001992,104900,1992,130,1,51.65,13.58
1049201996,104920,1996,115,1,51.77,14.30
1049201997,104920,1997,123,2,51.77,14.30
1049201999,104920,1999,111,1,51.77,14.30
1049202000,104920,2000,113,1,51.77,14.30
1049202001,104920,2001,121,1,51.77,14.30
1049202002,104920,2002,116,2,51.77,14.30
1049601992,104960,1992,120,1,51.78,14.32
1049901974,104990,1974,130,1,51.17,14.95
1049901992,104990,1992,128,1,51.17,14.95
1050001983,105000,1983,122,1,50.97,6.05
1050001989,105000,1989,112.5,2,50.97,6.05
1050001990,105000,1990,116,1,50.97,6.05
1050001994,105000,1994,113,1,50.97,6.05
1050001995,105000,1995,116,1,50.97,6.05
1050001996,105000,1996,118,1,50.97,6.05
1050001997,105000,1997,96,1,50.97,6.05
1050001999,105000,1999,100,1,50.97,6.05
1050002000,105000,2000,110.5,2,50.97,6.05
1050002001,105000,2001,118.5,2,50.97,6.05
1050002003,105000,2003,115,2,50.97,6.05
1050002004,105000,2004,104.5,2,50.97,6.05
1050101974,105010,1974,123.5,2,50.78,6.10
1050101976,105010,1976,134,1,50.78,6.10
1050101977,105010,1977,141,1,50.78,6.10
1050101978,105010,1978,128,1,50.78,6.10
1050101979,105010,1979,134,1,50.78,6.10
1050101980,105010,1980,129,1,50.78,6.10
1050101982,105010,1982,116,2,50.78,6.10
1050101984,105010,1984,118,1,50.78,6.10
1050101985,105010,1985,123,2,50.78,6.10
1050101987,105010,1987,125,1,50.78,6.10
1050101990,105010,1990,93,1,50.78,6.10
1050101991,105010,1991,100.5,2,50.78,6.10
1050101992,105010,1992,117,2,50.78,6.10
1050201974,105020,1974,108,2,50.83,6.67
1050201975,105020,1975,113,1,50.83,6.67
1050201978,105020,1978,122,2,50.83,6.67
1050201979,105020,1979,126,3,50.83,6.67
1050201980,105020,1980,111,1,50.83,6.67
1050201981,105020,1981,128,1,50.83,6.67
1050201983,105020,1983,113,1,50.83,6.67
1050201986,105020,1986,120,1,50.83,6.67
1050201987,105020,1987,148,1,50.83,6.67
1050201988,105020,1988,125,1,50.83,6.67
1050201989,105020,1989,105,1,50.83,6.67
1050201991,105020,1991,102.25,4,50.83,6.67
1050201993,105020,1993,119.5,2,50.83,6.67
1050201994,105020,1994,109,1,50.83,6.67
1050201996,105020,1996,116,1,50.83,6.67
1050201997,105020,1997,87,1,50.83,6.67
1050202001,105020,2001,103,1,50.83,6.67
1050202002,105020,2002,97,1,50.83,6.67
1050202005,105020,2005,111,1,50.83,6.67
1050202006,105020,2006,124,1,50.83,6.67
1050202007,105020,2007,100,1,50.83,6.67
1050202008,105020,2008,115.5,2,50.83,6.67
1050202009,105020,2009,104,2,50.83,6.67
1050202010,105020,2010,115,3,50.83,6.67
1050601996,105060,1996,131,3,50.37,6.87
1050601997,105060,1997,124,1,50.37,6.87
1050601998,105060,1998,129.3333333333,3,50.37,6.87
1050601999,105060,1999,124,1,50.37,6.87
1050602000,105060,2000,125,1,50.37,6.87
1050602002,105060,2002,131,1,50.37,6.87
1050602004,105060,2004,129.5,2,50.37,6.87
1050602005,105060,2005,128,2,50.37,6.87
1050602006,105060,2006,119,1,50.37,6.87
1050602007,105060,2007,119.5,2,50.37,6.87
1050602008,105060,2008,123.5,2,50.37,6.87
1050602009,105060,2009,120.5,2,50.37,6.87
1050602010,105060,2010,122,1,50.37,6.87
1051001974,105100,1974,139,1,50.33,6.95
1051001976,105100,1976,125.5,2,50.33,6.95
1051001977,105100,1977,140,1,50.33,6.95
1051001979,105100,1979,136,1,50.33,6.95
1051001980,105100,1980,131,1,50.33,6.95
1051001981,105100,1981,109,2,50.33,6.95
1051001985,105100,1985,144,1,50.33,6.95
1051001986,105100,1986,130,1,50.33,6.95
1051001988,105100,1988,145,1,50.33,6.95
1051001990,105100,1990,127,1,50.33,6.95
1051001992,105100,1992,132,2,50.33,6.95
1051301971,105130,1971,120,1,50.87,7.17
1051301974,105130,1974,109,1,50.87,7.17
1051301976,105130,1976,112,1,50.87,7.17
1051301977,105130,1977,126,1,50.87,7.17
1051301978,105130,1978,118,1,50.87,7.17
1051301980,105130,1980,130,1,50.87,7.17
1051301982,105130,1982,132,1,50.87,7.17
1051301983,105130,1983,113,1,50.87,7.17
1051301984,105130,1984,127,1,50.87,7.17
1051301986,105130,1986,127,1,50.87,7.17
1051301987,105130,1987,118.5,2,50.87,7.17
1051301988,105130,1988,126,1,50.87,7.17
1051301992,105130,1992,122.5,2,50.87,7.17
1051301993,105130,1993,115,2,50.87,7.17
1051301994,105130,1994,117,2,50.87,7.17
1051301996,105130,1996,115.5,2,50.87,7.17
1051401984,105140,1984,131.5,2,50.37,7.32
1051401985,105140,1985,124,2,50.37,7.32
1051401987,105140,1987,120,1,50.37,7.32
1051401988,105140,1988,118,1,50.37,7.32
1051401989,105140,1989,116,3,50.37,7.32
1051401991,105140,1991,121,1,50.37,7.32
1051401993,105140,1993,117,1,50.37,7.32
1051401994,105140,1994,117,3,50.37,7.32
1051401995,105140,1995,121,1,50.37,7.32
1051401996,105140,1996,119,1,50.37,7.32
1051401997,105140,1997,119.75,4,50.37,7.32
1051401998,105140,1998,123,2,50.37,7.32
1051401999,105140,1999,117,1,50.37,7.32
1051402000,105140,2000,117,2,50.37,7.32
